ann_id	change_type	prem_id	premise	hypothesis_id	hypothesis	label
g8	dialectal	prem175	One day, Amancay Gaztañaga Sagarzazu (Guayaquil, 1980) opened Pandora's box and discovered a world of a thousand colors.	prem175_hyp1	Amancay Gaztañaga Sagarzazu is from Gipuzkoa.	1
g8	dialectal	prem175	One day, Amancay Gaztañaga Sagarzazu (Guayaquil, 1980) opened Pandora's box and discovered a world of a thousand colors.	prem175_hyp2	Amancay Gaztañaga Sagarzazu kept Pandora's box closed.	2
s4	dialectal	prem175	One day, Amancay Gaztañaga Sagarzazu (Guayaquil, 1980) opened Pandora's box and discovered a world of a thousand colors.	prem175_hyp0	If you open Pandora's box, you can discover a world of a thousand colors.	0
s4	dialectal	prem175	One day, Amancay Gaztañaga Sagarzazu (Guayaquil, 1980) opened Pandora's box and discovered a world of a thousand colors.	prem175_hyp1	Amancay Gaztañaga Sagarzazu is from Gipuzkoa.	1
s4	dialectal	prem175	One day, Amancay Gaztañaga Sagarzazu (Guayaquil, 1980) opened Pandora's box and discovered a world of a thousand colors.	prem175_hyp2	Amancay Gaztañaga Sagarzazu kept Pandora's box closed.	2
g5	dialectal	prem176	Using humor and cheerfulness, you can achieve many things with children.	prem176_hyp0	Children really like humor and cheerfulness.	0
g5	dialectal	prem176	Using humor and cheerfulness, you can achieve many things with children.	prem176_hyp1	Children can be very exhausting sometimes.	1
g5	dialectal	prem176	Using humor and cheerfulness, you can achieve many things with children.	prem176_hyp2	If you use humor and cheerfulness with children, they will take advantage of you	2
g1	dialectal	prem177	Why does the absence of light, complete darkness, create fear in most of us?	prem177_hyp0	Darkness and lack of light cause fear to most of society.	0
g1	dialectal	prem177	Why does the absence of light, complete darkness, create fear in most of us?	prem177_hyp1	We should not be afraid of darkness, it is an irrational fear.	1
g1	dialectal	prem177	Why does the absence of light, complete darkness, create fear in most of us?	prem177_hyp2	Society is very brave, it has no fear at all.	2
g7	dialectal	prem178	Urtxintxa School has come a long way in teaching values to people through non-formal education.	prem178_hyp0	Urtxintxa School has spent many years teaching values in non-formal education courses.	0
g7	dialectal	prem178	Urtxintxa School has come a long way in teaching values to people through non-formal education.	prem178_hyp1	Urtxintxa School offers non-classroom courses in non-formal education.	1
g7	dialectal	prem178	Urtxintxa School has come a long way in teaching values to people through non-formal education.	prem178_hyp2	Urtxintxa School has limited experience in non-formal education.	2
g6	dialectal	prem179	Afterwards, they tried to occupy some premises, but they didn't move forward with it.	prem179_hyp0	The premises remained unoccupied, despite the efforts made.	0
g6	dialectal	prem179	Afterwards, they tried to occupy some premises, but they didn't move forward with it.	prem179_hyp1	Young people primarily participated in the attempts to occupy the premises.	1
g6	dialectal	prem179	Afterwards, they tried to occupy some premises, but they didn't move forward with it.	prem179_hyp2	The attempts to occupy several premises were very successful.	2
s1	dialectal	prem180	The tradition of theater is horizontal.	prem180_hyp0	In theater productions, all participants have equal importance.	0
s1	dialectal	prem180	The tradition of theater is horizontal.	prem180_hyp1	Theater has a long tradition.	1
s1	dialectal	prem180	The tradition of theater is horizontal.	prem180_hyp2	The tradition of theater is vertical or hierarchical.	2
s2	toka	prem181	Traffic will be closed for work that needs to be done with a mobile crane and a truck to install a crane on that street.	prem181_hyp0	Traffic on that street will be suspended in order to position a mobile crane.	0
s2	toka	prem181	Traffic will be closed for work that needs to be done with a mobile crane and a truck to install a crane on that street.	prem181_hyp1	Construction work will be carried out to improve traffic flow on that street.	1
s2	toka	prem181	Traffic will be closed for work that needs to be done with a mobile crane and a truck to install a crane on that street.	prem181_hyp2	While the crane installation work continues, cars will be continuously passing through that street.	2
s2	dialectal	prem181	Traffic will be closed on that street for work that needs to be done with a mobile crane and a truck to install a crane.	prem181_hyp0	Traffic on that street will be suspended in order to position a mobile crane.	0
s2	dialectal	prem181	Traffic will be closed on that street for work that needs to be done with a mobile crane and a truck to install a crane.	prem181_hyp1	Construction work will be carried out to improve traffic flow on that street.	1
s2	dialectal	prem181	Traffic will be closed on that street for work that needs to be done with a mobile crane and a truck to install a crane.	prem181_hyp2	While the crane installation work continues, cars will be continuously passing through that street.	2
s2	noka	prem181	Traffic will be closed for work that needs to be done with a mobile crane and a truck to install a crane on that street.	prem181_hyp0	Traffic on that street will be suspended in order to position a mobile crane.	0
s2	noka	prem181	Traffic will be closed for work that needs to be done with a mobile crane and a truck to install a crane on that street.	prem181_hyp1	Construction work will be carried out to improve traffic flow on that street.	1
s2	noka	prem181	Traffic will be closed for work that needs to be done with a mobile crane and a truck to install a crane on that street.	prem181_hyp2	While the crane installation work continues, cars will be continuously passing through that street.	2
s4	dialectal	prem181	Traffic will be closed on this street for work that needs to be done with a mobile crane and a truck to install a crane.	prem181_hyp0	Traffic on that street will be suspended in order to position a mobile crane.	0
s4	dialectal	prem181	Traffic will be closed on this street for work that needs to be done with a mobile crane and a truck to install a crane.	prem181_hyp1	Construction work will be carried out to improve traffic flow on that street.	1
s4	dialectal	prem181	Traffic will be closed on this street for work that needs to be done with a mobile crane and a truck to install a crane.	prem181_hyp2	While the crane installation work continues, cars will be continuously passing through that street.	2
s3	dialectal	prem181	There, to install a crane with a mobile crane and a truck, work needs to be done that affects traffic on the narrow street.	prem181_hyp0	Traffic on that street will be suspended in order to position a mobile crane.	0
s3	dialectal	prem181	There, to install a crane with a mobile crane and a truck, work needs to be done that affects traffic on the narrow street.	prem181_hyp1	Construction work will be carried out to improve traffic flow on that street.	1
s3	dialectal	prem181	There, to install a crane with a mobile crane and a truck, work needs to be done that affects traffic on the narrow street.	prem181_hyp2	While the crane installation work continues, cars will be continuously passing through that street.	2
s1	dialectal	prem181	Traffic will be closed on that street for work that needs to be done with a mobile crane and a truck to install a crane.	prem181_hyp0	Traffic on that street will be suspended in order to position a mobile crane.	0
s1	dialectal	prem181	Traffic will be closed on that street for work that needs to be done with a mobile crane and a truck to install a crane.	prem181_hyp1	Construction work will be carried out to improve traffic flow on that street.	1
s1	dialectal	prem181	Traffic will be closed on that street for work that needs to be done with a mobile crane and a truck to install a crane.	prem181_hyp2	While the crane installation work continues, cars will be continuously passing through that street.	2
g6	dialectal	prem182	We see the world through learned eyes.	prem182_hyp0	Our perspective is not innate, we learn it.	0
g6	dialectal	prem182	We see the world through learned eyes.	prem182_hyp1	We all have a perspective on reality.	1
g6	dialectal	prem182	We see the world through learned eyes.	prem182_hyp2	Our opinions cannot be conditioned.	2
g3	dialectal	prem183	From October to June, there is an opportunity to sign up for short courses at Urtxintxa School.	prem183_hyp0	From October to June, Urtxintxa Eskola offers short courses.	0
g3	dialectal	prem183	From October to June, there is an opportunity to sign up for short courses at Urtxintxa School.	prem183_hyp1	At Urtxintxa school, training courses of different durations can be taken depending on the season.	1
g3	dialectal	prem183	From October to June, there is an opportunity to sign up for short courses at Urtxintxa School.	prem183_hyp2	Urtxintxa School only offers long courses from October to June.	2
g3	berridazketa	prem184	There are opportunities to prepare for EGA online	prem184_hyp0	The EGA can be prepared in a non-classroom format.	0
g3	berridazketa	prem184	There are opportunities to prepare for EGA online	prem184_hyp1	You need to work hard to prepare for the EGA exam.	1
g3	berridazketa	prem184	There are opportunities to prepare for EGA online	prem184_hyp2	The EGA exam can only be prepared for in face-to-face classes.	2
s3	dialectal	prem185	Macbeth, a version of Shakespeare's classic work, will premiere at the Arriaga Theater on February 7th.	prem185_hyp0	A version of Shakespeare's play, specifically Macbeth, will be performed at the Arriaga Theater on February 7th.	0
s3	dialectal	prem185	Macbeth, a version of Shakespeare's classic work, will premiere at the Arriaga Theater on February 7th.	prem185_hyp1	The play premiering at the Arriaga Theater is a completely modern adaptation of Macbeth.	1
s3	dialectal	prem185	Macbeth, a version of Shakespeare's classic work, will premiere at the Arriaga Theater on February 7th.	prem185_hyp2	The audience will not be able to see Macbeth at the Arriaga Theater on February 7th.	2
g1	dialectal	prem186	Marijuli was an incredibly lively person, sweet, approachable, responsible, and loving.	prem186_hyp0	Marijuli had great vitality and was very friendly and approachable with people.	0
g1	dialectal	prem186	Marijuli was an incredibly lively person, sweet, approachable, responsible, and loving.	prem186_hyp1	Marijuli was an elderly woman from the village.	1
g1	dialectal	prem186	Marijuli was an incredibly lively person, sweet, approachable, responsible, and loving.	prem186_hyp2	Marijuli was a lifeless, slovenly, careless, cold, and unpleasant person.	2
g2	dialectal	prem187	Berrizabal was arrested in March 2008 for the 18/98 macro-case and was sentenced to 12 years in prison by the National Court	prem187_hyp0	After being arrested in 2008 for the 19/98 macro-summary case, the National Court decided that Berrizabal was guilty and would have to spend 12 years in prison.	0
g2	dialectal	prem187	Berrizabal was arrested in March 2008 for the 18/98 macro-case and was sentenced to 12 years in prison by the National Court	prem187_hyp1	Berrizabal was arrested in 2008, and was placed in pre-trial detention until the trial of the 18/98 macro-case.	1
g2	dialectal	prem187	Berrizabal was arrested in March 2008 for the 18/98 macro-case and was sentenced to 12 years in prison by the National Court	prem187_hyp2	He was arrested in March 2008 for the macro-summary 19/98, but during the trial, the National Court declared the accused innocent and cleared him of all charges.	2
g7	dialectal	prem188	Peru went to an ice palace class a little while ago.	prem188_hyp0	Peru has recently been to an ice rink.	0
g7	dialectal	prem188	Peru went to an ice palace class a little while ago.	prem188_hyp1	Peru has been in an ice skating class.	1
g7	dialectal	prem188	Peru went to an ice palace class a little while ago.	prem188_hyp2	Peru has never been on an ice rink.	2
g1	dialectal	prem189	They all four ended up in a small bed in the master's house.	prem189_hyp0	The four of them went to their leader's house.	0
g1	dialectal	prem189	They all four ended up in a small bed in the master's house.	prem189_hyp1	In the master's house, only a small bed is available.	1
g1	dialectal	prem189	They all four ended up in a small bed in the master's house.	prem189_hyp2	The four of them ended up on the street.	2
g5	dialectal	prem190	He goes to the English summer camp organized by Peru Kutxa in the mornings.	prem190_hyp0	Every morning, Peru goes to summer camp to learn English.	0
g5	dialectal	prem190	He goes to the English summer camp organized by Peru Kutxa in the mornings.	prem190_hyp1	Summer camps are organized for children and young people.	1
g5	dialectal	prem190	He goes to the English summer camp organized by Peru Kutxa in the mornings.	prem190_hyp2	In summer, Peru spends his mornings at home.	2
s2	toka	prem191	All peoples have the right to decide.	prem191_hyp0	Any country must have the right to decide.	0
s2	toka	prem191	All peoples have the right to decide.	prem191_hyp1	The right to decide is recognized in the constitution of some countries.	1
s2	toka	prem191	All peoples have the right to decide.	prem191_hyp2	The right to decide belongs to only a few nations.	2
s2	noka	prem191	All peoples have the right to decide.	prem191_hyp0	Any country must have the right to decide.	0
s2	noka	prem191	All peoples have the right to decide.	prem191_hyp1	The right to decide is recognized in the constitution of some countries.	1
s2	noka	prem191	All peoples have the right to decide.	prem191_hyp2	The right to decide belongs to only a few nations.	2
s2	dialectal	prem191	All peoples have the right to decide.	prem191_hyp0	Any country must have the right to decide.	0
s2	dialectal	prem191	All peoples have the right to decide.	prem191_hyp1	The right to decide is recognized in the constitution of some countries.	1
s2	dialectal	prem191	All peoples have the right to decide.	prem191_hyp2	The right to decide belongs to only a few nations.	2
g5	dialectal	prem192	The Santutxu festivities began last Saturday with a proclamation by members of the AEK euskaltegi (Basque language school) and Gaztedi Dance Group.	prem192_hyp0	Last Saturday, the Santutxu festivities began with the proclamation by the AEK euskaltegi (Basque language school) and the Gaztedi Dance Group.	0
g5	dialectal	prem192	The Santutxu festivities began last Saturday with a proclamation by members of the AEK euskaltegi (Basque language school) and Gaztedi Dance Group.	prem192_hyp1	Last Saturday, there was a pleasant atmosphere in Santutxu due to the beginning of the festivities.	1
g5	dialectal	prem192	The Santutxu festivities began last Saturday with a proclamation by members of the AEK euskaltegi (Basque language school) and Gaztedi Dance Group.	prem192_hyp2	Last Saturday, the Santutxu festivities began, even though members of the AEK euskaltegi (Basque language school) and Gaztedi Dance Group declined to be the announcers.	2
g7	dialectal	prem193	Markina Elkartegiya is a business center related to industry.	prem193_hyp0	Most of the companies gathered in the Markina Business Park belong to the secondary sector.	0
g7	dialectal	prem193	Markina Elkartegiya is a business center related to industry.	prem193_hyp1	Medium-sized industrial companies are gathered in the Markina Business Park.	1
g7	dialectal	prem193	Markina Elkartegiya is a business center related to industry.	prem193_hyp2	The companies gathered in the Markina Business Park are from the primary sector, that is, they are engaged in agriculture and livestock farming.	2
g4	dialectal	prem194	I saw them/him/her for the last time three weeks ago	prem194_hyp0	It's been three weeks since I've seen him/her.	0
g4	dialectal	prem194	I saw them/him/her for the last time three weeks ago	prem194_hyp1	It's been three weeks since I went out.	1
g4	dialectal	prem194	I saw them/him/her for the last time three weeks ago	prem194_hyp2	I will see them/him/her for the first time in three weeks.	2
g2	dialectal	prem195	Gernika Alkartegixe is a business center, created to host new business projects and companies that are in the process of expansion	prem195_hyp0	The purpose of the Gernika Business Center is to bring together companies that have been recently established or are in the process of expansion.	0
g2	dialectal	prem195	Gernika Alkartegixe is a business center, created to host new business projects and companies that are in the process of expansion	prem195_hyp1	The Gernika Business Park is very large and houses many newly established companies.	1
g2	dialectal	prem195	Gernika Alkartegixe is a business center, created to host new business projects and companies that are in the process of expansion	prem195_hyp2	The Gernika Business Center serves to establish new business projects and expanding companies.	2
g7	dialectal	prem196	We can say that he has a curious job: world traveler.	prem196_hyp0	It is unusual to have traveling the world as a profession.	0
g7	dialectal	prem196	We can say that he has a curious job: world traveler.	prem196_hyp1	You have to work to earn money.	1
g7	dialectal	prem196	We can say that he has a curious job: world traveler.	prem196_hyp2	He/She does their work without moving from home.	2
g6	dialectal	prem197	The flight from Chicago to Los Angeles arrived two hours late.	prem197_hyp0	The plane from Chicago to Los Angeles arrived late.	0
g6	dialectal	prem197	The flight from Chicago to Los Angeles arrived two hours late.	prem197_hyp1	There is a flight from Chicago to Los Angeles every three hours.	1
g6	dialectal	prem197	The flight from Chicago to Los Angeles arrived two hours late.	prem197_hyp2	The flight from Chicago to Los Angeles arrived two hours ahead of schedule.	2
g5	dialectal	prem198	After Jack London went canoeing in rivers and magnificent lakes of Alaska, a good friend came to visit me at the hospital yesterday.	prem198_hyp0	Yesterday, a friend who had been traveling from California and Alaska visited me in the hospital.	0
g5	dialectal	prem198	After Jack London went canoeing in rivers and magnificent lakes of Alaska, a good friend came to visit me at the hospital yesterday.	prem198_hyp1	I have known the close friend who visited me at the hospital yesterday since we were very young.	1
g5	dialectal	prem198	After Jack London went canoeing in rivers and magnificent lakes of Alaska, a good friend came to visit me at the hospital yesterday.	prem198_hyp2	Yesterday I was alone at the hospital.	2
g6	dialectal	prem199	We have had four long seasons over four years at Paradise cinema.	prem199_hyp0	The four seasons we discussed at Paradise cinema are long-running.	0
g6	dialectal	prem199	We have had four long seasons over four years at Paradise cinema.	prem199_hyp1	The seasons discussed in Paradise cinema vary in length.	1
g6	dialectal	prem199	We have had four long seasons over four years at Paradise cinema.	prem199_hyp2	At Paradise Cinema, we have shown four short seasons for the four seasons of the year.	2
s3	dialectal	prem200	Children and young people from the Basque Country can enjoy movies in their own language, Basque, at the same time as the versions in Spanish are premiered.	prem200_hyp0	Since the Basque and Spanish versions will be released simultaneously, children and young people in the Basque Country will be able to enjoy cinema in Basque from the start.	0
s3	dialectal	prem200	Children and young people from the Basque Country can enjoy movies in their own language, Basque, at the same time as the versions in Spanish are premiered.	prem200_hyp1	In the Basque Country, sometimes films can also be enjoyed in English from their premiere.	1
s3	dialectal	prem200	Children and young people from the Basque Country can enjoy movies in their own language, Basque, at the same time as the versions in Spanish are premiered.	prem200_hyp2	In this way, children and young people from the Basque Country will be able to watch films in Spanish from their release date, but they will have to wait a long time to watch them in Basque.	2
g2	dialectal	prem201	"The Santutxu Youth Assembly has organized two initiatives this week ""against oppressive capitalism"""	prem201_hyp0	The Santutxu Youth Assembly organizes actions against capitalist oppression.	0
g2	dialectal	prem201	"The Santutxu Youth Assembly has organized two initiatives this week ""against oppressive capitalism"""	prem201_hyp1	Activities are organized weekly at the Santutxu Youth Assembly.	1
g2	dialectal	prem201	"The Santutxu Youth Assembly has organized two initiatives this week ""against oppressive capitalism"""	prem201_hyp2	This week, two activities have been organized by the Santutxu Youth Assembly to defend the liberating aspect of capitalism.	2
g7	dialectal	prem202	This year's Christmas gift had to be special: a photo collection of mom's life and a surprise snack/afternoon tea.	prem202_hyp0	To make this year's birthday gift different, we prepared a surprise snack for mom and gave her a photo album.	0
g7	dialectal	prem202	This year's Christmas gift had to be special: a photo collection of mom's life and a surprise snack/afternoon tea.	prem202_hyp1	To make mother's birthday special this year, the whole family gathered together for an afternoon snack.	1
g7	dialectal	prem202	This year's Christmas gift had to be special: a photo collection of mom's life and a surprise snack/afternoon tea.	prem202_hyp2	This year's birthday gift for mother was supposed to be completely ordinary, that's why we only gave her a photo album.	2
g4	dialectal	prem203	Moreover, there was someone in the aristocracy who gave steps to ensure that the Basque language would be loved and used, bringing joy to life.	prem203_hyp0	Some aristocrat made efforts to promote the use of Basque because they liked the language, and that is heartening.	0
g4	dialectal	prem203	Moreover, there was someone in the aristocracy who gave steps to ensure that the Basque language would be loved and used, bringing joy to life.	prem203_hyp1	Among the aristocracy, some were engaged in Basque linguistics, and that brings joy.	1
g4	dialectal	prem203	Moreover, there was someone in the aristocracy who gave steps to ensure that the Basque language would be loved and used, bringing joy to life.	prem203_hyp2	All aristocrats hated the Basque language, which is why they took steps to restrict its use.	2
g2	dialectal	prem204	We Basques will only respond to passive receivers in Basque when they speak to us in Basque, and only then, will we change our language use.	prem204_hyp0	To increase the use of Basque, we Basque speakers must speak Basque to passive receivers.	0
g2	dialectal	prem204	We Basques will only respond to passive receivers in Basque when they speak to us in Basque, and only then, will we change our language use.	prem204_hyp1	When children are present, we Basque speakers use the Basque language more frequently with passive listeners.	1
g2	dialectal	prem204	We Basques will only respond to passive receivers in Basque when they speak to us in Basque, and only then, will we change our language use.	prem204_hyp2	To revolutionize the use of Basque, we Basque speakers need to speak in Spanish/foreign language to passive receivers.	2
s4	dialectal	prem205	Atzerri is a novel published by Mikel Antza in 2012; autofiction is at the core of the novel.	prem205_hyp0	Mikel Antza wrote the novel Atzerri, and it is said that the core of the novel is a mixture between his personal experiences and fiction.	0
s4	dialectal	prem205	Atzerri is a novel published by Mikel Antza in 2012; autofiction is at the core of the novel.	prem205_hyp1	"Mikel Antza's novel ""Atzerri"" was published in 2012, and since then it has achieved great success among Basque readers."	1
s4	dialectal	prem205	Atzerri is a novel published by Mikel Antza in 2012; autofiction is at the core of the novel.	prem205_hyp2	In 2012, Mikel Antza published Atzerri, an autobiographical book that compiles his life experiences.	2
g8	toka	prem205	Atzerri is a novel published by Mikel Antza in 2012; autofiction is said to be the core of the novel.	prem205_hyp0	Mikel Antza wrote the novel Atzerri, and it is said that the core of the novel is a mixture between his personal experiences and fiction.	0
g8	toka	prem205	Atzerri is a novel published by Mikel Antza in 2012; autofiction is said to be the core of the novel.	prem205_hyp1	"Mikel Antza's novel ""Atzerri"" was published in 2012, and since then it has achieved great success among Basque readers."	1
g8	toka	prem205	Atzerri is a novel published by Mikel Antza in 2012; autofiction is said to be the core of the novel.	prem205_hyp2	In 2012, Mikel Antza published Atzerri, an autobiographical book that compiles his life experiences.	2
g1	dialectal	prem206	When it ended, I started clapping for the first time in my life	prem206_hyp0	At the end, I expressed that I enjoyed it.	0
g1	dialectal	prem206	When it ended, I started clapping for the first time in my life	prem206_hyp1	My final reactions are very common.	1
g1	dialectal	prem206	When it ended, I started clapping for the first time in my life	prem206_hyp2	When it ended, as always, I remained completely still.	2
g1	dialectal	prem207	It also has an entrepreneurship and coworking space, with all the infrastructure needed to launch a business project.	prem207_hyp0	It has the necessary infrastructure to promote collaboration between companies and encourage the creation of new businesses.	0
g1	dialectal	prem207	It also has an entrepreneurship and coworking space, with all the infrastructure needed to launch a business project.	prem207_hyp1	The basic infrastructure needed to launch a business project depends on the company's requirements.	1
g1	dialectal	prem207	It also has an entrepreneurship and coworking space, with all the infrastructure needed to launch a business project.	prem207_hyp2	Although it has an entrepreneurship and coworking room, its infrastructure is too inadequate to launch a business project.	2
g8	toka	prem207	It also has an entrepreneurship and coworking room, with all the infrastructure you need to start up a business project.	prem207_hyp0	It has the necessary infrastructure to promote collaboration between companies and encourage the creation of new businesses.	0
g8	toka	prem207	It also has an entrepreneurship and coworking room, with all the infrastructure you need to start up a business project.	prem207_hyp1	The basic infrastructure needed to launch a business project depends on the company's requirements.	1
g8	toka	prem207	It also has an entrepreneurship and coworking room, with all the infrastructure you need to start up a business project.	prem207_hyp2	Although it has an entrepreneurship and coworking room, its infrastructure is too inadequate to launch a business project.	2
